   1.000000000000e+00   4.027300000000e-02
   2.597989949749e+00   7.556000000000e-02
   4.195979899497e+00   3.524800000000e-02
   5.793969849246e+00   6.650100000000e-02
   7.391959798995e+00   6.173200000000e-02
   8.989949748744e+00   2.893800000000e-02
   1.058793969849e+01   5.431800000000e-02
   1.218592964824e+01   2.576100000000e-02
   1.378391959799e+01   4.782500000000e-02
   1.538190954774e+01   4.453200000000e-02
   1.697989949749e+01   2.055900000000e-02
   1.857788944724e+01   3.913300000000e-02
   2.017587939698e+01   1.821400000000e-02
   2.177386934673e+01   3.432600000000e-02
   2.337185929648e+01   3.179800000000e-02
   2.496984924623e+01   1.512300000000e-02
   2.656783919598e+01   2.811300000000e-02
   2.816582914573e+01   1.320800000000e-02
   2.976381909548e+01   2.510700000000e-02
   3.136180904523e+01   2.308600000000e-02
   3.295979899497e+01   1.082300000000e-02
   3.455778894472e+01   2.019500000000e-02
   3.615577889447e+01   9.631000000000e-03
   3.775376884422e+01   1.789500000000e-02
   3.935175879397e+01   1.684700000000e-02
   4.094974874372e+01   7.838000000000e-03
   4.254773869347e+01   1.480100000000e-02
   4.414572864322e+01   6.884000000000e-03
   4.574371859296e+01   1.288100000000e-02
   4.734170854271e+01   1.206200000000e-02
   4.893969849246e+01   5.525000000000e-03
   5.053768844221e+01   1.045900000000e-02
   5.213567839196e+01   5.005000000000e-03
   5.373366834171e+01   9.522000000000e-03
   5.533165829146e+01   8.569000000000e-03
   5.692964824121e+01   4.078000000000e-03
   5.852763819095e+01   7.648000000000e-03
   6.012562814070e+01   3.602000000000e-03
   6.172361809045e+01   6.632000000000e-03
   6.332160804020e+01   6.337000000000e-03
   6.491959798995e+01   2.928000000000e-03
   6.651758793970e+01   5.565000000000e-03
   6.811557788945e+01   2.550000000000e-03
   6.971356783920e+01   4.774000000000e-03
   7.131155778894e+01   4.455000000000e-03
   7.290954773869e+01   2.102000000000e-03
   7.450753768844e+01   4.021000000000e-03
   7.610552763819e+01   1.874000000000e-03
   7.770351758794e+01   3.538000000000e-03
   7.930150753769e+01   3.241000000000e-03
   8.089949748744e+01   1.536000000000e-03
   8.249748743719e+01   2.799000000000e-03
   8.409547738693e+01   1.418000000000e-03
   8.569346733668e+01   2.464000000000e-03
   8.729145728643e+01   2.367000000000e-03
   8.888944723618e+01   1.137000000000e-03
   9.048743718593e+01   2.021000000000e-03
   9.208542713568e+01   1.014000000000e-03
   9.368341708543e+01   1.789000000000e-03
   9.528140703518e+01   1.744000000000e-03
   9.687939698492e+01   8.170000000000e-04
   9.847738693467e+01   1.496000000000e-03
   1.000753768844e+02   7.370000000000e-04
   1.016733668342e+02   1.358000000000e-03
   1.032713567839e+02   1.257000000000e-03
   1.048693467337e+02   5.260000000000e-04
   1.064673366834e+02   1.090000000000e-03
   1.080653266332e+02   5.010000000000e-04
   1.096633165829e+02   9.580000000000e-04
   1.112613065327e+02   9.170000000000e-04
   1.128592964824e+02   3.940000000000e-04
   1.144572864322e+02   7.120000000000e-04
   1.160552763819e+02   3.700000000000e-04
   1.176532663317e+02   7.190000000000e-04
   1.192512562814e+02   6.330000000000e-04
   1.208492462312e+02   2.840000000000e-04
   1.224472361809e+02   6.030000000000e-04
   1.240452261307e+02   2.840000000000e-04
