0.57735 0.57735 0.57735
-0.183172 -0.410698 -0.893183
-0.701882 0.164688 -0.692994
0.499283 -0.765872 0.405163
0.231437 -0.478288 -0.847158
-0.299181 -0.800747 0.518937
0.173028 0.93315 -0.315107
-0.418527 -0.720041 0.553513
0.99462 0.0543483 -0.0881911
-0.769993 0.143274 0.621758
-0.885717 -0.175605 -0.429731
0.361855 -0.0623736 0.930146
0.890657 0.117143 -0.439326
-0.632343 -0.751638 -0.18757
0.925458 -0.361779 -0.112439
-0.386093 -0.809446 -0.442413
-0.503453 -0.34907 -0.79037
-0.739104 -0.667169 0.0927923
-0.798308 -0.564632 -0.209512
0.731014 -0.682202 -0.0148055
0.412882 0.306328 -0.857725
-0.829892 0.506909 0.233072
0.268685 0.91708 -0.294571
-0.502974 -0.55604 -0.661692
0.417167 -0.776353 0.472492
0.190136 -0.855134 -0.48228
-0.604277 -0.776588 -0.178214
0.973591 -0.0846009 -0.212044
0.840932 0.537712 -0.0608215
0.018595 0.702905 -0.71104
0.0976452 -0.49078 0.865795
-0.289714 0.917479 -0.272577
0.926589 -0.185427 -0.327185
0.690739 -0.597935 0.406637
-0.838411 -0.34215 0.424264
0.105664 -0.697554 -0.708698
0.60249 -0.376396 0.703798
0.268382 -0.960581 0.0724942
-0.178442 -0.555792 -0.811944
0.436997 0.609741 0.661248
-0.963273 0.232246 -0.134788
-0.141578 -0.531394 -0.83521
0.275533 0.380262 -0.882883
-0.784831 0.567568 -0.248809
0.0522131 -0.997133 -0.0547745
0.263104 -0.243081 -0.933642
0.0075686 -0.996179 -0.0870018
-0.340464 -0.69198 -0.636591
0.520786 -0.675255 -0.522315
0.569443 0.821931 -0.0128364
-0.609442 -0.619169 -0.495187
0.18494 -0.981317 -0.0530419
0.298087 0.934813 0.19305
0.307401 0.752031 -0.583055
-0.152884 0.896758 0.415272
-0.153363 0.29057 -0.944483
-0.3308 -0.942074 0.0553877
-0.925368 0.275455 -0.26042
0.368249 0.929724 0.00255778
0.909678 0.303811 -0.283169
-0.154028 -0.961262 -0.228583
0.423912 -0.628024 -0.652598
-0.910101 -0.207451 -0.35872
0.300649 -0.795182 -0.526588
-0.243651 -0.302059 -0.921626
0.945592 -0.241889 -0.217592
-0.756102 0.437314 -0.486894
-0.23291 -0.265343 0.935599
0.471938 -0.657517 0.58732
-0.619139 0.578756 0.530762
0.411065 -0.775928 -0.4785
-0.918985 -0.257429 -0.298659
0.855115 0.507648 0.105226
0.527904 -0.833918 -0.160926
0.466975 -0.577774 -0.669412
-0.913288 0.394346 -0.101966
-0.907356 0.158461 0.389351
0.644608 -0.512756 0.567064
-0.0741121 0.982711 -0.169665
-0.233578 0.9708 -0.0546692
-0.62737 0.286715 0.724018
-0.185831 -0.604299 0.774783
-0.196509 0.0774102 -0.977441
-0.221532 -0.469981 0.854425
0.0019018 0.660033 0.751234
0.854848 0.0667777 -0.514564
-0.694149 -0.299909 -0.654379
-0.258622 0.936984 -0.234894
-0.905027 -0.422594 -0.0483774
-0.753517 0.0251065 0.656949
0.265926 0.829986 0.490313
0.826688 0.482113 0.290095
0.645864 0.491215 -0.584437
0.532266 -0.598479 0.598762
-0.324602 -0.895502 0.304482
-0.775397 -0.627749 -0.0684861
-0.746269 -0.0608559 0.662857
-0.128784 0.662783 -0.737654
-0.510684 0.103241 -0.853548
0.805635 0.168318 -0.567997
